"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Sec14l2",1440.78903782698,-0.259942353316798,0.098404770528353,-2.64156251695036,0.00825245753250134,0.0663454151626094,"Sec14l2","67815","SEC14-like lipid binding 2","NM_144520","ENSMUSG00000003585"
"Lif",71.6017960386919,1.58743885147429,0.236296624457702,6.71799207930899,1.84245705713387e-11,6.15971633874622e-09,"Lif","16878","leukemia inhibitory factor","NM_001039537","ENSMUSG00000034394"
"Rasl10a",556.710533357906,-0.518305431720428,0.15017820078681,-3.45126941863022,0.000557956290913581,0.00948793427898056,"Rasl10a","75668","RAS-like, family 10, member A","NM_001363179","ENSMUSG00000034209"
"Gm46266",34.4689792934641,0.844219455213607,0.246846673259051,3.42001552651127,0.000626175616596509,0.0103887694292823,"Gm46266","108167879","predicted gene, 46266","XR_003949635",NA
"Kremen1",1306.31535748992,-0.344429795009307,0.0771564993852415,-4.46404123766131,8.04280744641372e-06,0.000357169185822067,"Kremen1","84035","kringle containing transmembrane protein 1","NM_032396","ENSMUSG00000020393"
"Xbp1",3218.48942679918,-0.282341380713205,0.101664010641497,-2.77720088880656,0.00548292794209969,0.0501041775173102,"Xbp1","22433","X-box binding protein 1","NM_001271730","ENSMUSG00000020484"
"Pold2",554.342282869368,-0.519300778278588,0.139701869587392,-3.71720707684399,0.000201437331292735,0.00439565033642361,"Pold2","18972","polymerase (DNA directed), delta 2, regulatory subunit","NM_001361942","ENSMUSG00000020471"
"Npc1l1",57.508145564381,0.619040041747015,0.172045830994938,3.59811126004692,0.000320536502321335,0.00625505097426402,"Npc1l1","237636","NPC1 like intracellular cholesterol transporter 1","NM_207242","ENSMUSG00000020447"
"Ccdc201",8.2585746689763,-1.3530738323227,0.46115269904973,-2.93411235608269,0.00334503097200814,0.0359243060548059,"Ccdc201","100041347","coiled coil domain 201","NR_045101","ENSMUSG00000087512"
"Igfbp3",1263.67835403128,0.931953823295175,0.140365259606727,6.63949061118333,3.14769050765098e-11,9.78489966755574e-09,"Igfbp3","16009","insulin-like growth factor binding protein 3","NM_008343","ENSMUSG00000020427"
"Upp1",115.389389613279,0.972922438626409,0.18354438448265,5.30074750785078,1.15329497102509e-07,1.04261395875477e-05,"Upp1","22271","uridine phosphorylase 1","NM_001159401","ENSMUSG00000020407"
"Gm46272",253.875804781806,-0.802855901696874,0.106768926307326,-7.5195651905866,5.49587098468644e-14,3.35797717164341e-11,"Gm46272","108167886","predicted gene, 46272","NR_168691",NA
"B3gnt2",372.002555816056,0.3144396549717,0.117923307802757,2.66647587173898,0.00766511083425187,0.0627912528380964,"B3gnt2","53625","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","NM_001169114","ENSMUSG00000051650"
"Cct4",3206.31212950199,0.1791183799275,0.0571743214922697,3.13284662156801,0.0017311988183056,0.022244461103377,"Cct4","12464","chaperonin containing Tcp1, subunit 4 (delta)","NM_009837","ENSMUSG00000007739"
"Efemp1",52.8297432806117,-0.670925270999099,0.172265354093956,-3.89471971614889,9.83123430249273e-05,0.00255424692970482,"Efemp1","216616","epidermal growth factor-containing fibulin-like extracellular matrix protein 1","NM_146015","ENSMUSG00000020467"
"Gm53676",19.7612224256531,0.846058541325449,0.319110906678827,2.65129935585992,0.00801827384214147,0.0649935014679345,"Gm53676","118567904","predicted gene, 53676","XR_004937163",NA
"Stc2",669.009578780954,0.350226211189846,0.108897900578643,3.21609699846254,0.0012994690245526,0.0180025736091067,"Stc2","20856","stanniocalcin 2","NM_011491","ENSMUSG00000020303"
"Nsg2",28481.7436782407,-0.234945155509504,0.0569805974949836,-4.1232483659054,3.73566521516566e-05,0.00121901016477938,"Nsg2","18197","neuron specific gene family member 2","NM_001290680","ENSMUSG00000020297"
"Gm46277",34.4663957686681,0.697934128133664,0.235161808720823,2.96788892690578,0.00299852664725456,0.0332280574946732,"Gm46277","108167895","predicted gene, 46277","XR_003949657",NA
"Rars",2428.21023660652,0.294212017218487,0.0567346231540368,5.18575784701503,2.15138201069109e-07,1.73461519750937e-05,"Rars","104458","arginyl-tRNA synthetase","NM_025936","ENSMUSG00000018848"
"Wwc1",9368.77333377764,0.299903096639525,0.0568485286317063,5.27547684800165,1.32411328145029e-07,1.16726185243869e-05,"Wwc1","211652","WW, C2 and coiled-coil domain containing 1","NM_170779","ENSMUSG00000018849"
"Il12b",55.1286111978893,-0.843549750391597,0.237782426064103,-3.54756978618843,0.00038880273426248,0.00723655005083706,"Il12b","16160","interleukin 12b","NM_001303244","ENSMUSG00000004296"
"Rnf145",4883.0403420673,-0.348085392633476,0.0712704259874034,-4.88400886919068,1.03950395806159e-06,6.44019952199066e-05,"Rnf145","74315","ring finger protein 145","NM_001166553","ENSMUSG00000019189"
"Irgm1",280.300219644636,-0.272287138493116,0.0901222101937774,-3.02131004008506,0.00251683506521118,0.0294361719607108,"Irgm1","15944","immunity-related GTPase family M member 1","NM_001355757","ENSMUSG00000046879"
"Rnf130",8182.82347466443,0.12714633886418,0.033487557824921,3.79682327176332,0.000146562197580032,0.00348114688863349,"Rnf130","59044","ring finger protein 130","NM_001290749","ENSMUSG00000020376"
"Col23a1",135.846896950553,-0.414532014702443,0.146810068758668,-2.82359390065996,0.00474885129597911,0.0457557890774627,"Col23a1","237759","collagen, type XXIII, alpha 1","NM_153393","ENSMUSG00000063564"
"Gm39822",207.229775551253,1.04510767669826,0.120201830581153,8.69460699263365,3.48032313009455e-18,5.13898712851211e-15,"Gm39822","105244162","predicted gene, 39822","XR_879833","ENSMUSG00000110618"
"Irf1",248.711196641609,-0.408962472349687,0.151555257517506,-2.69843804199566,0.00696657045953281,0.058865360978761,"Irf1","16362","interferon regulatory factor 1","NM_001159393","ENSMUSG00000018899"
"Slc22a5",352.240550420439,-0.411243928870387,0.0896881040510133,-4.58526727955446,4.53406043727819e-06,0.00022313902231951,"Slc22a5","20520","solute carrier family 22 (organic cation transporter), member 5","NM_001362711","ENSMUSG00000018900"
"Slc22a4",170.928181436079,-0.565264627915246,0.108829345926461,-5.19404599102536,2.0577227204658e-07,1.67251325155658e-05,"Slc22a4","30805","solute carrier family 22 (organic cation transporter), member 4","NM_001330304","ENSMUSG00000020334"
"P4ha2",284.925841947058,0.689162916163033,0.117639291302533,5.85827157348909,4.67709369337984e-09,7.33393125247765e-07,"P4ha2","18452","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide","NM_001136076","ENSMUSG00000018906"
"Cdc42se2",16178.7854360579,-0.22215577291735,0.0677788453413547,-3.27765649884571,0.00104672688478062,0.0151542024827837,"Cdc42se2","72729","CDC42 small effector 2","NM_178626","ENSMUSG00000052298"
"Tnip1",2302.76592940461,-0.279431497203298,0.0963287043625106,-2.90081237002547,0.00372196666726068,0.0386574017451301,"Tnip1","57783","TNFAIP3 interacting protein 1","NM_001199275","ENSMUSG00000020400"
"Glra1",48.2217862490281,1.49952843606364,0.287989066388901,5.20689363268629,1.92028092107974e-07,1.58997465610336e-05,"Glra1","14654","glycine receptor, alpha 1 subunit","NM_001290821","ENSMUSG00000000263"
"Gria1",17000.6990794866,-0.167108766665069,0.0542999241272741,-3.07751381518289,0.00208735162806955,0.0257381931090913,"Gria1","14799","glutamate receptor, ionotropic, AMPA1 (alpha 1)","NM_001113325","ENSMUSG00000020524"
"2010001A14Rik",52.9159180158327,-0.456748269834707,0.186468745353029,-2.44946287899334,0.0143069456166787,0.0950880605333571,"2010001A14Rik","76516","RIKEN cDNA 2010001A14 gene","NR_131042","ENSMUSG00000087165"
"Zfp692",341.26194513887,0.303508320923504,0.0932528648807864,3.25468092922942,0.00113519825339347,0.0161562874312281,"Zfp692","103836","zinc finger protein 692","NM_001040686","ENSMUSG00000037243"
"Zfp672",1695.90278366958,-0.197454140343122,0.0495341724023428,-3.98622063853808,6.71340873741059e-05,0.00193108586717822,"Zfp672","319475","zinc finger protein 672","NM_001256516","ENSMUSG00000049755"
"H2bc27",600.436602766551,-0.344344832708035,0.11463111419787,-3.00393863496472,0.00266509072827908,0.0306243467019306,"H2bc27",NA,NA,NA,NA
"Trim17",411.287487871574,-0.393012604617529,0.0807198922172414,-4.86884451678669,1.12252683932855e-06,6.90626842571618e-05,"Trim17","56631","tripartite motif-containing 17","NM_031172","ENSMUSG00000036964"
"Obscn",74.9595319738923,-0.363304522120257,0.136422711596153,-2.66307946726447,0.00774291260641887,0.0632950585253033,"Obscn","380698","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","NM_001171512","ENSMUSG00000061462"
"Iba57",347.708283336781,-0.290927777173669,0.119718812410714,-2.43009240833091,0.0150949736396495,0.0986602131763002,"Iba57","216792","IBA57 homolog, iron-sulfur cluster assembly","NM_001270791","ENSMUSG00000049287"
"Wnt9a",390.193531602211,1.20833172521625,0.188880325630683,6.39734033272948,1.58106666985707e-10,4.37733130049959e-08,"Wnt9a","216795","wingless-type MMTV integration site family, member 9A","NM_139298","ENSMUSG00000000126"
"4930412M03Rik",11.4104019227586,1.19209092610429,0.399788814841693,2.98180159586588,0.00286557640631614,0.032203977708078,"4930412M03Rik","100504140","RIKEN cDNA 4930412M03 gene","NM_177098","ENSMUSG00000051008"
"Srebf1",5583.54546965214,-0.314297665347602,0.114622399592639,-2.74202657128622,0.00610614019001542,0.0538282079735737,"Srebf1","20787","sterol regulatory element binding transcription factor 1","NM_001313979","ENSMUSG00000020538"
"Drc3",753.291768258138,-1.0384719311285,0.0914956671573943,-11.3499574722165,7.41987811378528e-30,1.31472820298161e-25,"Drc3","74665","dynein regulatory complex subunit 3","NM_029044","ENSMUSG00000056598"
"Lrrc75a",533.852884332796,0.433642887006705,0.121121300130916,3.58023639556374,0.000343283501432574,0.0065545693554782,"Lrrc75a","192976","leucine rich repeat containing 75A","NM_001357955","ENSMUSG00000046417"
"Pmp22",1326.70415394078,-0.489280481056728,0.0896192144901517,-5.45954886840138,4.77345938677472e-08,4.94625303358253e-06,"Pmp22","18858","peripheral myelin protein 22","NM_001302255","ENSMUSG00000018217"
"2810001G20Rik",235.842961950545,-0.321695966772697,0.0971118999692935,-3.31263178739594,0.000924225711282908,0.0139136409330687,"2810001G20Rik","66456","RIKEN cDNA 2810001G20 gene","NR_033780","ENSMUSG00000087497"
"Gm12295",69.8755602001202,1.87876096220715,0.324716001706426,5.78585888078818,7.21427606348416e-09,1.00653352416438e-06,"Gm12295","327946","predicted gene 12295","NR_040280","ENSMUSG00000085162"
"Dnah9",128.946714228752,0.369566995134415,0.145096621086732,2.54704067101263,0.0108640770591019,0.0793544045191704,"Dnah9","237806","dynein, axonemal, heavy chain 9","NM_001099633","ENSMUSG00000056752"
"Shisa6",1270.33549979458,0.315998934790248,0.0626041578928787,5.04757104681371,4.47462395231097e-07,3.19701055689508e-05,"Shisa6","380702","shisa family member 6","NM_001034874","ENSMUSG00000053930"
"Myh3",80.3507204439447,-0.43554232550414,0.143921108625017,-3.02625743829514,0.00247601392845891,0.0291317999989133,"Myh3","17883","myosin, heavy polypeptide 3, skeletal muscle, embryonic","NM_001099635","ENSMUSG00000020908"
"Myh2",209.870870918066,-0.438812188542992,0.0993210998497736,-4.41811648488297,9.95647597108874e-06,0.000422054540028041,"Myh2","17882","myosin, heavy polypeptide 2, skeletal muscle, adult","NM_001039545","ENSMUSG00000033196"
"Myh8",629.103489994277,-0.897531852240701,0.0998918571211547,-8.98503519813554,2.58651496353694e-19,4.58304586389111e-16,"Myh8","17885","myosin, heavy polypeptide 8, skeletal muscle, perinatal","NM_177369","ENSMUSG00000055775"
"Glp2r",282.378023058691,-1.14004259190776,0.153729437014494,-7.4159029919577,1.20798897590315e-13,6.90463118194447e-11,"Glp2r","93896","glucagon-like peptide 2 receptor","NM_175681","ENSMUSG00000049928"
"Dhrs7c",18.4600901743647,-0.983956937995131,0.315895396249481,-3.11481885990527,0.00184057902113294,0.0232785293900461,"Dhrs7c","68460","dehydrogenase/reductase (SDR family) member 7C","NM_001013013","ENSMUSG00000033044"
"Usp43",458.876911706208,0.602469962161182,0.16721802457,3.60290084582944,0.00031468559132371,0.00616804645206285,"Usp43","216835","ubiquitin specific peptidase 43","NM_001291049","ENSMUSG00000020905"
"Pik3r5",367.719747547608,0.384432291325158,0.124895308790002,3.07803627733959,0.00208369547441824,0.0257289199381301,"Pik3r5","320207","phosphoinositide-3-kinase regulatory subunit 5","NM_177320","ENSMUSG00000020901"
"Aloxe3",296.609741474498,-0.682275125965116,0.131850439638217,-5.17461396289009,2.28382679086261e-07,1.8310917152622e-05,"Aloxe3","23801","arachidonate lipoxygenase 3","NM_011786","ENSMUSG00000020892"
"Alox12b",39.0307214932524,-0.557510673988192,0.19978419541657,-2.79056445293747,0.00526162230960941,0.048811877331921,"Alox12b","11686","arachidonate 12-lipoxygenase, 12R type","NM_009659","ENSMUSG00000032807"
"Gucy2e",298.090001934038,-0.709190395419367,0.121305284171358,-5.84632730770042,5.0254476447042e-09,7.50722065508437e-07,"Gucy2e","14919","guanylate cyclase 2e","NM_008192","ENSMUSG00000020890"
"Kdm6b",4478.01285837713,0.252989979070834,0.0785549741068042,3.22054690931304,0.00127946251676623,0.0177949735750242,"Kdm6b","216850","KDM1 lysine (K)-specific demethylase 6B","NM_001017426","ENSMUSG00000018476"
"Dnah2",143.635403905007,-0.437414478803324,0.116629525587019,-3.75046092832609,0.000176509808491083,0.00398925675593559,"Dnah2","327954","dynein, axonemal, heavy chain 2","NM_001081330","ENSMUSG00000005237"
"Atp1b2",20406.6887675579,-0.320607600676755,0.0747402733154274,-4.28962307006412,1.78976613804987e-05,0.000693935803065771,"Atp1b2","11932","ATPase, Na+/K+ transporting, beta 2 polypeptide","NM_013415","ENSMUSG00000041329"
"Polr2a",6955.74211221644,-0.261168603692205,0.0916075200028195,-2.85095157781988,0.00435886068746957,0.0430756567324447,"Polr2a","20020","polymerase (RNA) II (DNA directed) polypeptide A","NM_001291068","ENSMUSG00000005198"
"Zbtb4",3304.6854698796,0.159479350265986,0.0651505461625797,2.44785899212593,0.0143707884445622,0.0954050207752705,"Zbtb4","75580","zinc finger and BTB domain containing 4","NM_001363178","ENSMUSG00000018750"
"Fgf11",791.506282215273,0.659710195587526,0.121390773064619,5.43459917860763,5.49197437520219e-08,5.52910761103452e-06,"Fgf11","14166","fibroblast growth factor 11","NM_001291104","ENSMUSG00000042826"
"Tmem256",1570.53214485878,-0.279006551841311,0.105298864081454,-2.6496634534014,0.00805719871200695,0.0652493162605352,"Tmem256","69186","transmembrane protein 256","NM_026982","ENSMUSG00000070394"
"Plscr3",256.940736126953,0.306042487283865,0.110888127309549,2.75992114493497,0.00578153147975855,0.0516954518507685,"Plscr3","70310","phospholipid scramblase 3","NM_001168497","ENSMUSG00000019461"
"Slc2a4",111.483823086464,-0.938966469246316,0.147213354610551,-6.37826963274035,1.79099990520774e-10,4.8822657415963e-08,"Slc2a4","20528","solute carrier family 2 (facilitated glucose transporter), member 4","NM_001359114","ENSMUSG00000018566"
"Slc16a11",327.510819260376,-0.641175181944393,0.105564846970568,-6.07375656143522,1.24952107395846e-09,2.43299603400769e-07,"Slc16a11","216867","solute carrier family 16 (monocarboxylic acid transporters), member 11","NM_001114970","ENSMUSG00000040938"
"Bcl6b",424.112742563809,-0.774202097865307,0.0852053225731833,-9.08631144727304,1.0245595629654e-19,2.269271362023e-16,"Bcl6b","12029","B cell CLL/lymphoma 6, member B","NM_007528","ENSMUSG00000000317"
"Rnasek",2671.1385906474,-0.248269585332406,0.101350964816106,-2.44960258427607,0.0143013965018202,0.0950880605333571,"Rnasek","52898","ribonuclease, RNase K","NM_173742","ENSMUSG00000093989"
"Nup88",1989.04672844748,0.172542628231911,0.0707319374776021,2.43938784069853,0.0147121688899961,0.0967290985387168,"Nup88","19069","nucleoporin 88","NM_001083331","ENSMUSG00000040667"
"Pimreg",44.8579936803417,0.559453458582981,0.184550370239659,3.03144045637226,0.00243389919555691,0.0287508398973819,"Pimreg","109212","PICALM interacting mitotic regulator","NM_144526","ENSMUSG00000020808"
"Slc13a5",293.702519280075,-0.581320651229405,0.14864231415049,-3.91086922019297,9.1964560234649e-05,0.00243395132439817,"Slc13a5","237831","solute carrier family 13 (sodium-dependent citrate transporter), member 5","NM_001004148","ENSMUSG00000020805"
"Xaf1",70.1752109526827,-0.530596593699051,0.197777435045944,-2.68279641494892,0.00730094199496322,0.0608191987995145,"Xaf1","327959","XIAP associated factor 1","NM_001037713","ENSMUSG00000040483"
"Tekt1",44.1880235725415,-0.73471959333667,0.22781800757798,-3.22502861449696,0.00125960078411511,0.0176449451634551,"Tekt1","21689","tektin 1","NM_001282006","ENSMUSG00000020799"
"Camkk1",3477.25388516996,-0.408971761577826,0.120780540394191,-3.38607328832168,0.000709004458694231,0.0113897098854062,"Camkk1","55984","calcium/calmodulin-dependent protein kinase kinase 1, alpha","NM_001362841","ENSMUSG00000020785"
"Mir22hg",497.031833778301,0.398720290394363,0.136074001392445,2.93017245259388,0.00338773936800112,0.036182853442804,"Mir22hg","100042498","Mir22 host gene (non-protein coding)","NR_030711","ENSMUSG00000085148"
"Rilp",199.444270688953,-0.862135223488821,0.136880078938356,-6.29847111556008,3.00595724358324e-10,7.71921107232628e-08,"Rilp","280408","Rab interacting lysosomal protein","NM_001029938","ENSMUSG00000038195"
